id,value
82511,value82511
82512,value82512
82513,value82513
82514,value82514
82515,value82515
82516,value82516
82517,value82517
82518,value82518
82519,value82519
82520,value82520
82521,value82521
82522,value82522
82523,value82523
82524,value82524
82525,value82525
82526,value82526
82527,value82527
82528,value82528
82529,value82529
82530,value82530
82531,value82531
82532,value82532
82533,value82533
82534,value82534
82535,value82535
82536,value82536
82537,value82537
82538,value82538
82539,value82539
82540,value82540
82541,value82541
82542,value82542
82543,value82543
82544,value82544
82545,value82545
82546,value82546
82547,value82547
82548,value82548
82549,value82549
82550,value82550
82551,value82551
82552,value82552
82553,value82553
82554,value82554
82555,value82555
82556,value82556
82557,value82557
82558,value82558
82559,value82559
82560,value82560
82561,value82561
82562,value82562
82563,value82563
82564,value82564
82565,value82565
82566,value82566
82567,value82567
82568,value82568
82569,value82569
82570,value82570
82571,value82571
82572,value82572
82573,value82573
82574,value82574
82575,value82575
82576,value82576
82577,value82577
82578,value82578
82579,value82579
82580,value82580
82581,value82581
82582,value82582
82583,value82583
82584,value82584
82585,value82585
82586,value82586
82587,value82587
82588,value82588
82589,value82589
82590,value82590
82591,value82591
82592,value82592
82593,value82593
82594,value82594
82595,value82595
82596,value82596
82597,value82597
82598,value82598
82599,value82599
82600,value82600
82601,value82601
82602,value82602
82603,value82603
82604,value82604
82605,value82605
82606,value82606
82607,value82607
82608,value82608
82609,value82609
82610,value82610
82611,value82611
82612,value82612
82613,value82613
82614,value82614
82615,value82615
82616,value82616
82617,value82617
82618,value82618
82619,value82619
82620,value82620
82621,value82621
82622,value82622
82623,value82623
82624,value82624
82625,value82625
82626,value82626
82627,value82627
82628,value82628
82629,value82629
82630,value82630
82631,value82631
82632,value82632
82633,value82633
82634,value82634
82635,value82635
82636,value82636
82637,value82637
82638,value82638
82639,value82639
82640,value82640
82641,value82641
82642,value82642
82643,value82643
82644,value82644
82645,value82645
82646,value82646
82647,value82647
82648,value82648
82649,value82649
82650,value82650
82651,value82651
82652,value82652
82653,value82653
82654,value82654
82655,value82655
82656,value82656
82657,value82657
82658,value82658
82659,value82659
82660,value82660
82661,value82661
82662,value82662
82663,value82663
82664,value82664
82665,value82665
82666,value82666
82667,value82667
82668,value82668
82669,value82669
82670,value82670
82671,value82671
82672,value82672
82673,value82673
82674,value82674
82675,value82675
82676,value82676
82677,value82677
82678,value82678
82679,value82679
82680,value82680
82681,value82681
82682,value82682
82683,value82683
82684,value82684
82685,value82685
82686,value82686
82687,value82687
82688,value82688
82689,value82689
82690,value82690
82691,value82691
82692,value82692
82693,value82693
82694,value82694
82695,value82695
82696,value82696
82697,value82697
82698,value82698
82699,value82699
82700,value82700
82701,value82701
82702,value82702
82703,value82703
82704,value82704
82705,value82705
82706,value82706
82707,value82707
82708,value82708
82709,value82709
82710,value82710
82711,value82711
82712,value82712
82713,value82713
82714,value82714
82715,value82715
82716,value82716
82717,value82717
82718,value82718
82719,value82719
82720,value82720
82721,value82721
82722,value82722
82723,value82723
82724,value82724
82725,value82725
82726,value82726
82727,value82727
82728,value82728
82729,value82729
82730,value82730
82731,value82731
82732,value82732
82733,value82733
82734,value82734
82735,value82735
82736,value82736
82737,value82737
82738,value82738
82739,value82739
82740,value82740
82741,value82741
82742,value82742
82743,value82743
82744,value82744
82745,value82745
82746,value82746
82747,value82747
82748,value82748
82749,value82749
82750,value82750
82751,value82751
82752,value82752
82753,value82753
82754,value82754
82755,value82755
82756,value82756
82757,value82757
82758,value82758
82759,value82759
82760,value82760
82761,value82761
82762,value82762
82763,value82763
82764,value82764
82765,value82765
82766,value82766
82767,value82767
82768,value82768
82769,value82769
82770,value82770
82771,value82771
82772,value82772
82773,value82773
82774,value82774
82775,value82775
82776,value82776
82777,value82777
82778,value82778
82779,value82779
82780,value82780
82781,value82781
82782,value82782
82783,value82783
82784,value82784
82785,value82785
82786,value82786
82787,value82787
82788,value82788
82789,value82789
82790,value82790
82791,value82791
82792,value82792
82793,value82793
82794,value82794
82795,value82795
82796,value82796
82797,value82797
82798,value82798
82799,value82799
82800,value82800
82801,value82801
82802,value82802
82803,value82803
82804,value82804
82805,value82805
82806,value82806
82807,value82807
82808,value82808
82809,value82809
82810,value82810
82811,value82811
82812,value82812
82813,value82813
82814,value82814
82815,value82815
82816,value82816
82817,value82817
82818,value82818
82819,value82819
82820,value82820
82821,value82821
82822,value82822
82823,value82823
82824,value82824
82825,value82825
82826,value82826
82827,value82827
82828,value82828
82829,value82829
82830,value82830
82831,value82831
82832,value82832
82833,value82833
82834,value82834
82835,value82835
82836,value82836
82837,value82837
82838,value82838
82839,value82839
82840,value82840
82841,value82841
82842,value82842
82843,value82843
82844,value82844
82845,value82845
82846,value82846
82847,value82847
82848,value82848
82849,value82849
82850,value82850
82851,value82851
82852,value82852
82853,value82853
82854,value82854
82855,value82855
82856,value82856
82857,value82857
82858,value82858
82859,value82859
82860,value82860
82861,value82861
82862,value82862
82863,value82863
82864,value82864
82865,value82865
82866,value82866
82867,value82867
82868,value82868
82869,value82869
82870,value82870
82871,value82871
82872,value82872
82873,value82873
82874,value82874
82875,value82875
82876,value82876
82877,value82877
82878,value82878
82879,value82879
82880,value82880
82881,value82881
82882,value82882
82883,value82883
82884,value82884
82885,value82885
82886,value82886
82887,value82887
82888,value82888
82889,value82889
82890,value82890
82891,value82891
82892,value82892
82893,value82893
82894,value82894
82895,value82895
82896,value82896
82897,value82897
82898,value82898
82899,value82899
82900,value82900
82901,value82901
82902,value82902
82903,value82903
82904,value82904
82905,value82905
82906,value82906
82907,value82907
82908,value82908
82909,value82909
82910,value82910
82911,value82911
82912,value82912
82913,value82913
82914,value82914
82915,value82915
82916,value82916
82917,value82917
82918,value82918
82919,value82919
82920,value82920
82921,value82921
82922,value82922
82923,value82923
82924,value82924
82925,value82925
82926,value82926
82927,value82927
82928,value82928
82929,value82929
82930,value82930
82931,value82931
82932,value82932
82933,value82933
82934,value82934
82935,value82935
82936,value82936
82937,value82937
82938,value82938
82939,value82939
82940,value82940
82941,value82941
82942,value82942
82943,value82943
82944,value82944
82945,value82945
82946,value82946
82947,value82947
82948,value82948
82949,value82949
82950,value82950
82951,value82951
82952,value82952
82953,value82953
82954,value82954
82955,value82955
82956,value82956
82957,value82957
82958,value82958
82959,value82959
82960,value82960
82961,value82961
82962,value82962
82963,value82963
82964,value82964
82965,value82965
82966,value82966
82967,value82967
82968,value82968
82969,value82969
82970,value82970
82971,value82971
82972,value82972
82973,value82973
82974,value82974
82975,value82975
82976,value82976
82977,value82977
82978,value82978
82979,value82979
82980,value82980
82981,value82981
82982,value82982
82983,value82983
82984,value82984
82985,value82985
82986,value82986
82987,value82987
82988,value82988
82989,value82989
82990,value82990
82991,value82991
82992,value82992
82993,value82993
82994,value82994
82995,value82995
82996,value82996
82997,value82997
82998,value82998
82999,value82999
83000,value83000
83001,value83001
83002,value83002
83003,value83003
83004,value83004
83005,value83005
83006,value83006
83007,value83007
83008,value83008
83009,value83009
83010,value83010
83011,value83011
